url_path,views_total,views_unique
/ing-gom/sts2-relic-reshuffle/compare/ing-gom:d0dbcdf...ing-gom:3401a2d,1,1
/ing-gom/sts2-relic-reshuffle/compare/main@{1day}...main,1,1
