url_path,views_total,views_unique
/ing-gom/sts2-card-advisor,39,22
/ing-gom/sts2-card-advisor/blob/main/README.ko.md,8,6
/ing-gom/sts2-card-advisor/blob/main/README.zh.md,3,3
/ing-gom/sts2-card-advisor/releases,3,3
/ing-gom/sts2-card-advisor/releases/tag/v1.16.0,2,2
/ing-gom/sts2-card-advisor/tree/main,2,2
/ing-gom/sts2-card-advisor/tree/main/rl,2,2
/ing-gom/sts2-card-advisor/tree/main/spa/assets,2,2
/ing-gom/sts2-card-advisor/blob/main/index.html,1,1
/ing-gom/sts2-card-advisor/blob/main/rl/index.html,1,1
