url_path,views_total,views_unique
/ing-gom/sts2-mod-uploader-ui,20,16
/ing-gom/sts2-mod-uploader-ui/releases/tag/uploader-patched-1.0,3,3
/ing-gom/sts2-mod-uploader-ui/commits/main,1,1
