url_path,views_total,views_unique
/ing-gom/sts2-winrate-preview,10,4
/ing-gom/sts2-winrate-preview/issues/1,7,3
/ing-gom/sts2-winrate-preview/issues,4,2
/ing-gom/sts2-winrate-preview/tree/master/Sts2WinratePreviewCode/Localization,1,1
