url_path,views_total,views_unique
/ing-gom/sts2-combat-advisor,4,2
/ing-gom/sts2-combat-advisor/releases,2,1
/ing-gom/sts2-combat-advisor/issues/1,1,1
/ing-gom/sts2-combat-advisor/tree/main,1,1
