referrer,views_total,views_unique
Google,22,17
steamcommunity.com,15,8
chatgpt.com,6,1
Bing,5,4
DuckDuckGo,1,1
gall.dcinside.com,1,1
nexusmods.com,1,1
search.brave.com,1,1
yandex.ru,1,1
