referrer,views_total,views_unique
Google,43,23
steamcommunity.com,10,6
Bing,5,4
m.dcinside.com,2,1
chatgpt.com,1,1
doubao.com,1,1
gall.dcinside.com,1,1
github.com,1,1
nexusmods.com,1,1
search.brave.com,1,1
