referrer,views_total,views_unique
Google,39,32
steamcommunity.com,11,7
nexusmods.com,10,5
gall.dcinside.com,6,2
DuckDuckGo,2,2
github.com,2,1
Bing,1,1
m.dcinside.com,1,1
