referrer,views_total,views_unique
Google,42,34
steamcommunity.com,14,9
nexusmods.com,8,4
gall.dcinside.com,6,2
DuckDuckGo,2,2
Bing,1,1
github.com,1,1
m.dcinside.com,1,1
