referrer,views_total,views_unique
Google,29,20
steamcommunity.com,16,8
Bing,7,5
m.dcinside.com,2,1
DuckDuckGo,1,1
chatgpt.com,1,1
doubao.com,1,1
gall.dcinside.com,1,1
nexusmods.com,1,1
search.brave.com,1,1
