referrer,views_total,views_unique
Google,19,17
steamcommunity.com,14,7
chatgpt.com,6,1
Bing,5,4
gall.dcinside.com,2,2
DuckDuckGo,1,1
nexusmods.com,1,1
yandex.ru,1,1
