referrer,views_total,views_unique
Google,24,16
steamcommunity.com,16,8
chatgpt.com,7,2
Bing,5,4
m.dcinside.com,2,1
DuckDuckGo,1,1
gall.dcinside.com,1,1
nexusmods.com,1,1
search.brave.com,1,1
yandex.ru,1,1
