referrer,views_total,views_unique
Google,23,21
steamcommunity.com,13,9
chatgpt.com,6,1
Bing,4,3
nexusmods.com,3,3
DuckDuckGo,1,1
gall.dcinside.com,1,1
search.brave.com,1,1
yandex.ru,1,1
