referrer,views_total,views_unique
Google,37,30
gall.dcinside.com,13,4
nexusmods.com,11,6
steamcommunity.com,9,6
Bing,2,2
DuckDuckGo,2,2
github.com,2,1
m.dcinside.com,1,1
