url_path,views_total,views_unique
/ing-gom/duckov-weapon-aura,5,4
/ing-gom/duckov-weapon-aura/tree/main,1,1
/ing-gom/duckov-weapon-aura/tree/main/assets,1,1
/ing-gom/duckov-weapon-aura/tree/main/assets/title,1,1
